t,x,u
6.125216233672560184e-01,1.348517772233770451e-01,-8.542183855482361476e-01
8.594769553359349334e-01,-5.016850107828936256e-01,3.938598624303508711e-01
1.095896350495900728e-01,-4.371982313144595622e-01,8.782915170809850736e-01
8.913799509321069792e-01,6.962264491337033512e-01,-2.429900905746416873e-01
6.726820384430456379e-01,9.172009915122174561e-01,-8.638409304312721915e-02
7.931556288594932003e-02,1.549667438291835175e-02,1.827520893305392136e-01
1.293973505492964637e-01,5.262696485484759101e-01,-8.555379571263672656e-01
4.875344364130749231e-01,-5.966031876990136595e-01,4.672081744282758353e-01
7.177483331224970842e-01,5.390911537393132669e-01,-4.337969057900294967e-01
3.069895019367341327e-02,-5.558982779513359507e-01,8.582706905373190809e-01
6.187776940367601952e-01,-8.571481540687844181e-01,1.791946963433486695e-01
7.757619289474059210e-01,9.807768743576341652e-01,-3.170621880799298631e-02
3.150830005226574748e-01,6.720652489904943572e-02,-6.598379093187429767e-01
8.166583036931174266e-01,-1.987396804744785417e-01,6.620113858973390997e-01
9.266358104352786507e-01,8.355408214536108602e-02,-7.141062150151558097e-01
3.807238840999195295e-01,-1.664564083251505178e-01,8.704165460727411041e-01
6.141157226668703117e-01,-8.408650462185884855e-02,8.758626428742685155e-01
1.568018328075780898e-01,5.782188403504369134e-01,-7.804512564609041858e-01
1.765536763252593122e-01,7.742491054873978928e-01,-4.542294124513189812e-01
3.588306694917853257e-02,-1.120007137359964045e-01,4.790418997659330880e-01
8.640943265121175942e-01,1.987393964995072260e-01,-6.365068283530128657e-01
7.738583592786943965e-01,4.492447087905926395e-02,-8.382168516498096356e-01
3.407221253912181558e-01,8.281273740281045459e-01,-2.832370817687344666e-01
7.254575701668521948e-01,-9.032268092071933374e-01,1.037973417913331531e-01
8.366945018296575443e-01,-2.265324488791953250e-01,6.232165826594324720e-01
8.046179996269956503e-01,-3.313584372960085567e-01,5.576115330878713694e-01
4.772789635005547648e-02,9.887314695170477119e-01,-4.023892607029936480e-02
8.105989705493776842e-01,-3.905708864359564991e-01,5.194210137615836720e-01
9.986704347892477740e-01,7.935220524004564790e-01,-1.508912515710186253e-01
9.509708977075708169e-01,8.999674372199151229e-02,-6.858078345460991709e-01
5.012154036781223398e-01,4.643930123184816239e-01,-6.341859929956905617e-01
7.555299701336343210e-01,7.108885439353944680e-01,-2.782583266420937673e-01
5.036816760726663400e-01,-1.415900161937588830e-01,9.014241543881932328e-01
2.806153651632438129e-01,1.964298292893043030e-01,-8.629675152468485599e-01
1.579523866972697421e-01,-2.218940235643154235e-01,7.735505479057167566e-01
7.265288892795443987e-01,-9.364112855261907953e-01,3.289063695300156742e-02
3.998083038310712434e-01,-1.480754137114699276e-01,8.679379874327688427e-01
9.046085819612290635e-01,-3.196535849907977678e-02,7.285705420237529317e-01
3.325903253788885516e-01,-3.497400752583303962e-01,8.667579894291452813e-01
2.265129695171654856e-01,3.257519088903397808e-01,-9.257759991701395297e-01
5.053122748284197829e-01,-3.523376606790999954e-01,7.041226025757637563e-01
6.402141255104929485e-01,-2.415042337944937056e-01,7.492121889953630154e-01
6.130902097392040284e-01,-5.240977782036824184e-01,4.980597773849477217e-01
5.776842534591662970e-01,-1.574851984312632958e-01,8.267105834728913916e-01
7.248282233459862889e-01,1.148935311043592922e-01,-8.040318148011814658e-01
5.456854505184923765e-01,3.713969174348579205e-01,-6.844054744450474015e-01
4.782028096388385441e-01,1.603150720104931093e-01,-8.989553030401868927e-01
6.767750797657556827e-02,9.905627713347258112e-01,-2.105381333760168727e-02
2.217069095893897668e-02,9.264214461909217047e-01,-2.033368061528710302e-01
6.487410109194013952e-02,-2.130320364079978379e-01,6.652835192189451297e-01
8.110724714954159476e-01,1.628872772668781277e-01,-7.172242665834009934e-01
5.952662109118243006e-01,-7.373464436437346947e-01,3.072674463348782359e-01
3.158290610053644532e-01,4.396244554120591896e-01,-7.899865975011159946e-01
7.018677213546320459e-03,3.663966424168738634e-01,-7.845392871056978690e-01
9.240458772338924209e-01,5.631831717531963211e-01,-3.483084404456308070e-01
8.418746062326936119e-01,9.389496949398212777e-02,-7.037757485487795561e-01
4.888052571233230115e-01,3.401971058295625294e-01,-7.547398321954781331e-01
3.788781809423167335e-01,-2.732468838609398709e-01,8.671216452242120898e-01
8.624819298899977227e-01,8.988261762025373525e-01,-9.136647226416015621e-02
5.844043275018039330e-01,2.446489401033105082e-01,-7.759655764401777178e-01
6.497288935317696579e-01,5.419217829119065133e-01,-4.589100648521558523e-01
1.366108615506211876e-02,-9.347004989550875553e-01,2.036830968469749426e-01
5.108725970172339759e-01,5.246003731673367643e-01,-5.590037483492173997e-01
1.886928166191859102e-01,1.043592520821690073e-01,-5.982958417583471578e-01
6.919554888764684053e-01,-1.770518231422240074e-01,7.790354511289208084e-01
4.032867418604000331e-01,-2.485491318022077234e-01,8.867248645658500905e-01
9.515588243169496030e-01,1.526019599717951536e-01,-6.083333923473238647e-01
3.437267957417107223e-01,4.732145457154612878e-01,-7.238439134606053926e-01
4.772243731786289800e-01,-3.192121707755879445e-01,7.741523882195132655e-01
8.099247354205605376e-01,5.343822625512257840e-01,-4.045888246509714015e-01
8.624496570988758881e-01,2.512938475730277510e-01,-5.779199674208306270e-01
1.059936111097171674e-01,-6.528945333501714465e-01,6.980125777102853535e-01
6.743740370656482463e-01,5.856671805058621949e-02,-8.539343851328737856e-01
2.065361898172755062e-01,-2.357346831234139461e-01,8.527022643601620544e-01
8.364027479907378826e-01,1.263058559801726322e-01,-7.124688972380833762e-01
3.060903164415410549e-01,-6.572035359119625664e-01,5.411145663018498420e-01
3.529646757701666582e-01,6.597609441275422704e-01,-4.819491596861370519e-01
9.755720268400447370e-02,-3.167384018711398852e-01,8.421862886351446642e-01
5.530758480826734047e-01,9.357970735654159711e-01,-6.089378740308691584e-02
4.271340459602052109e-01,6.528945042816747257e-01,-4.469375513566437030e-01
9.615355422685741837e-01,6.925533998908492972e-01,-2.400263097541102397e-01
1.086633274254731329e-01,-9.987484132582808982e-01,3.385548071305416462e-02
1.921214922277111325e-01,7.002726459754484711e-01,-5.348295357600895139e-01
8.584699510296101010e-02,2.834027588921290697e-01,-7.496243021439475962e-01
6.133821203113519749e-01,4.506389084059128081e-01,-5.559638804562208048e-01
6.044591370425400623e-01,3.330248385256560084e-01,-6.910642182692191549e-01
5.436756713117607553e-03,-1.869160548134307653e-02,2.152502731112989620e-01
8.367807090430314787e-01,1.387911488237305591e-01,-6.683555103334100078e-01
4.309443422658020273e-01,6.295538004093355067e-01,-4.694264122545147022e-01
8.093119832537863934e-01,3.463909132771751942e-01,-5.422426163209006500e-01
2.895952535408403694e-01,1.134557889623095672e-01,-7.414014668543233988e-01
2.068883237127930874e-01,-9.102123304164528861e-01,1.286102150982404713e-01
9.756591977599418097e-01,-8.711710161495833660e-01,1.284432077557196850e-01
1.016996035900885609e-03,2.300435328455390227e-01,-6.193786026185233995e-01
8.621172849584863851e-01,6.129006928991740377e-01,-3.170194376111678536e-01
9.879384456741920895e-01,-1.097328711749601116e-01,6.529593012029691890e-01
7.056357631232847982e-01,-8.986203439132662840e-01,1.013632498227237388e-01
2.160914319310464071e-01,4.539045841898268208e-01,-8.363738078112306074e-01
3.768637932679231861e-01,-7.818875747149300892e-02,8.024632927963731843e-01
6.499690432325632150e-01,3.360169261980687772e-01,-6.267014381501976317e-01
8.653881219830728000e-01,-9.581608907308125644e-01,3.442302357436136107e-02
7.750826761684637134e-01,2.565902027027819887e-01,-6.732307516862294783e-01
2.720413387338119771e-01,-2.323026000542376401e-01,8.689049639357174781e-01
5.295846835628640337e-01,-2.078524547594611249e-01,8.425555058931374353e-01
3.358547226163575150e-01,2.890253552697557016e-01,-8.835606947514882403e-01
3.971299688360463431e-02,2.446444064803166007e-01,-6.509125898463625770e-01
9.790485171645391116e-01,2.454362734297623749e-01,-5.592096671252801965e-01
3.596619246401305814e-01,3.314971476308299358e-01,-8.671456314250192143e-01
3.477042119187874203e-01,2.243046400340986679e-02,8.484201948626510226e-02
2.008847449077043601e-01,-6.032990217352804940e-01,6.849051231780713955e-01
3.915546548779403890e-01,-4.841516588668257626e-01,6.762277352881383985e-01
6.266969281802358127e-01,-4.614470314575405130e-01,5.782977204894910184e-01
8.976834068348672480e-01,6.111048360371431620e-01,-3.011128515151639817e-01
6.739718254704563094e-02,-9.176020199558960755e-01,2.132230865306635748e-01
7.721913711197633257e-01,7.526907464942291792e-01,-2.428522744666308519e-01
8.879359248525298121e-02,-5.935704433951549674e-01,8.110189883309774084e-01
6.917932028439689462e-01,2.661058114035870226e-01,-7.019665906760814700e-01
8.352290211965726074e-01,7.969047845910257610e-01,-1.739520923998568447e-01
9.324530779306339223e-01,2.790083433372807509e-01,-5.670175933375276589e-01
2.538057757615809207e-01,6.740091577602347339e-01,-5.150303611723652253e-01
2.028967285318117320e-02,-4.439734751840131999e-01,8.982080735217050638e-01
3.504604645803069962e-01,-7.966022720971697169e-01,3.062206788912557598e-01
3.926656379319670709e-02,-6.878750407863287730e-01,7.134401844650590796e-01
6.934721594783880283e-01,-9.268226409224358253e-01,7.498827426083938541e-02
8.836044204803557012e-01,4.938892267150658544e-01,-4.039583499902334451e-01
6.749626342226650033e-01,-4.743437633603386772e-01,5.083425239717189736e-01
4.114716418242153617e-01,-2.344816587859526180e-01,8.890485484100789648e-01
6.797618211719794745e-01,-8.005538173803072866e-02,8.423261487735329567e-01
5.855939466689019657e-02,-2.779369486911353881e-02,3.028329979369419611e-01
8.994657951736595436e-02,9.600964432038832097e-01,-8.923952662115303136e-02
8.776213218994843857e-01,-3.503962030649609982e-01,5.247582411915207024e-01
9.018014498677686674e-01,-5.632558469084725239e-01,3.321601823516622254e-01
8.973694603701148909e-01,-9.647922853552572953e-01,-1.765250775375253739e-02
2.743859735868303673e-01,-4.555368979608309665e-01,7.970051655205678820e-01
1.784595682817984308e-01,-4.883274893602096434e-02,4.941803745747133103e-01
4.807932104006439333e-01,1.500852112757466994e-01,-8.799420369271704345e-01
3.281324320064878952e-01,8.992779502423027260e-01,-1.640397140176064472e-01
2.697574297362006490e-01,-6.446798735576357853e-01,5.603990725044972754e-01
6.494607149324723716e-01,-1.380720684824230382e-01,8.095029795182830945e-01
5.034168567491860147e-01,2.759492366425606580e-01,-8.030835058108648505e-01
7.501499257140668009e-01,9.618983172171382545e-01,-3.873129563346833226e-02
2.192099209051450170e-01,-3.525415045626252297e-01,8.895774337587828429e-01
1.982926571419332262e-01,-5.348468521396410047e-01,7.687654124033354019e-01
2.002947787151861947e-01,-3.287295750693843832e-01,8.940058577223886083e-01
5.681837786105490284e-01,9.318139567315670835e-01,-1.007523716285694954e-01
8.278677803722358508e-01,-1.929860214771217386e-01,6.669153268493297482e-01
2.665021625275685313e-01,-2.567624233739471684e-01,8.571085435511476280e-01
6.612402319264113482e-01,-8.464706318088568437e-01,1.623677291157732960e-01
4.471668304858368304e-01,-3.987096441503223954e-01,7.283386202737803794e-01
3.135945685079027934e-01,8.387783810820639285e-01,-2.608404123588927148e-01
6.307276361777147677e-01,-4.712570667463227281e-01,5.364329912278572587e-01
6.608392659822761583e-01,-1.140987341246391118e-02,8.769112619250110097e-01
8.672334573393646329e-01,-7.711117146149828461e-01,1.822715705344238324e-01
3.214701232252443752e-01,7.380862456603922706e-01,-3.694360779026640285e-01
4.536712550874527627e-01,8.652143426876472976e-01,-1.876530336507863661e-01
8.173272756081916279e-01,-3.369554636495837308e-01,5.410884563619209331e-01
4.808304786197631353e-01,1.863144447496656309e-01,-8.941975279104564800e-01
2.880580701123316434e-01,-1.347508936927725998e-01,7.858924541800264008e-01
1.764002015699489556e-01,-5.826567478410660250e-02,5.295627754412007837e-01
8.591887922322113402e-01,1.586358909778800008e-01,-6.612137658707286647e-01
3.761920786921193471e-01,2.191332815559516867e-01,-8.791804913911254182e-01
6.374541147330978763e-01,1.965558858134470732e-01,-7.756493687187040464e-01
5.309476174475941113e-01,-8.880375100405615285e-01,1.136281031134288300e-01
2.448685540815720429e-01,-8.992748425989107730e-01,1.717706414197862630e-01
1.810053181492601304e-01,9.213246217260073756e-01,-1.843415293190006354e-01
3.471105874101307887e-01,1.520278474390419632e-01,-8.575644206803160197e-01
3.759740440518024585e-01,4.832481722375767674e-01,-6.789000542418167639e-01
8.865312211338617354e-01,-1.553931358395654883e-02,7.676568196813994271e-01
2.815088105448388944e-01,-3.940275584859824765e-01,8.922566030881019516e-01
1.833729539469297620e-01,-5.206554204404549857e-01,8.112527593699426776e-01
2.935273572001608766e-01,9.307615268162436895e-01,-1.212954014929830820e-01
6.730139886101439428e-01,-4.235621399469535753e-02,8.677676061054558909e-01
2.582685862691396217e-01,9.800831646714842638e-01,-3.179013718747195072e-02
4.463751838140502803e-01,-4.511964550444105271e-01,6.576547017854819099e-01
7.804462959842974890e-01,-5.714686918729834364e-01,3.724038857670848857e-01
8.463241026540258005e-02,8.906592894500813262e-01,-2.602414234378324642e-01
4.462818624316090554e-01,7.724048424820599834e-01,-2.864492300641487410e-01
3.758713750059550218e-01,-3.543255417650166272e-01,8.167484815070333859e-01
6.430755212585503866e-01,8.272443153488873158e-01,-1.983176548577550158e-01
3.064290170183661122e-01,6.524710850139032736e-01,-5.269064322848390214e-01
7.677500231167032618e-01,-1.368213894888239412e-01,7.195872655839546939e-01
3.306798275531919185e-02,7.963202407702831831e-01,-5.440773513685248641e-01
3.986313682916835521e-01,-8.913759131744736219e-01,1.569801530347896268e-01
6.349853259758763135e-01,-9.524690979017182979e-01,7.542425113606998632e-02
8.016098205475674643e-02,-8.983115466565121388e-01,2.319658963325911538e-01
7.299146473776187971e-01,-1.017515418661110171e-01,8.017355576068556644e-01
6.612222378723561222e-01,5.809309373866655690e-01,-4.163811599797646035e-01
6.870785105047275687e-01,2.044626985314008660e-01,-7.054077316773628148e-01
6.647641214515322972e-01,-6.590941906426368568e-01,3.262372910554031114e-01
2.489969723016982606e-02,3.556774742603900918e-01,-7.824909027159552277e-01
8.044009391951560950e-01,-7.735959506243097472e-01,1.976259582879814347e-01
1.233509579536051781e-01,2.221080801766968094e-01,-7.231808098313990962e-01
7.161213042366422199e-01,-5.371955710444356047e-01,4.373330515738337310e-01
9.244372155146268755e-01,-3.415672525233415247e-01,5.228717624604882763e-01
8.364140008119248515e-01,1.748964499325889044e-02,-2.511925748689256555e-01
2.425149122745507979e-01,-6.776145740379586613e-01,5.469360323253925626e-01
3.751438190371878534e-01,-3.442327303240275693e-01,8.189144581830459790e-01
7.583296122165356090e-01,-7.187372860559320120e-01,2.479658555908091921e-01
9.725876154185311151e-01,-2.222007091523614530e-01,5.789732235152272866e-01
2.106527245740457133e-01,9.847509602176647281e-01,-2.923136191824551519e-02
4.171166014287804868e-01,7.457453114148011597e-01,-3.700831504227469204e-01
5.053856274241597113e-03,-1.264714634139061378e-01,5.142357128388217458e-01
9.155495949994951754e-01,4.206102677955685376e-01,-4.547288352351345209e-01
5.675507927385035067e-01,-2.423664760182873135e-01,7.761813334078999649e-01
3.056369463746477777e-01,3.791949179664226843e-01,-8.698590727988954052e-01
3.211132035423358566e-01,-8.494226836395653013e-01,1.715107984816351405e-01
1.124463310514878245e-02,9.256811858894493650e-01,-2.226210564366882527e-01
9.427248789664954831e-01,-3.123903589841539041e-01,5.201049461056452827e-01
5.781080155948585819e-01,-7.681773081913028101e-01,2.616235260125778783e-01
3.339309566541890373e-01,-9.676491407734066907e-01,4.105574238712021012e-02
2.518066554059410489e-01,9.663565518316041825e-01,-8.662781597203036976e-02
5.112315546988710491e-01,-2.525694266996036941e-01,7.818421058763140863e-01
7.011113088685846373e-01,-6.051942977855349071e-01,3.666299585994793886e-01
2.554023651009773577e-01,9.254777782506642403e-01,-1.060369548628840447e-01
1.736888793737899617e-01,4.327645410152418659e-01,-8.994245251252441786e-01
5.361310741843433592e-01,-4.464774426387605466e-01,5.933691081438721149e-01
2.509371042362917859e-01,-8.120069722584430938e-01,3.164881016068070152e-01
9.581073007433320576e-01,5.163520102583263327e-01,-3.737986040969930590e-01
9.081608532586648019e-01,4.369509043230035417e-01,-4.315006433834162047e-01
5.878564966776492762e-01,4.379093186831317652e-01,-5.917973357780100807e-01
1.728498946485956811e-01,8.450457725236026896e-02,-5.160635216301010519e-01
3.567804978273964034e-01,-4.418554906494984724e-01,7.538721285225689073e-01
7.338442407583599669e-01,-9.469640667646721521e-01,4.141529319695561040e-02
9.258770324778250460e-01,4.620111802070221430e-01,-4.524248969287478772e-01
3.798358184400529858e-02,6.289923499504708193e-01,-8.223512603484253169e-01
3.199913866200625456e-01,7.256526584628453236e-01,-4.249614658622725694e-01
6.532136073321511693e-01,-1.376056925948947463e-01,8.151914927061328919e-01
4.951246217076783473e-01,-4.976023640468949516e-01,5.910435174202711694e-01
9.133239349078255964e-01,8.961993809703074909e-01,-1.067675068044054432e-01
8.475986840675522327e-01,4.145031497338731441e-01,-4.947350289132355639e-01
5.662928465580122639e-01,1.799501767034756838e-01,-8.257381928811869942e-01
8.710018918725502823e-01,-4.368521638926745609e-01,4.570935394953897779e-01
8.083103839126263290e-01,-6.349611774254926289e-01,3.074203788180537855e-01
4.193237398787145187e-01,-6.572484041293165102e-01,4.350327086101761220e-01
7.313977731702281382e-02,-3.498259935798624376e-01,8.572818649998240614e-01
9.135327918582847317e-01,6.231674079626292606e-01,-2.962054129821235504e-01
6.907152833208900500e-01,-1.822195162325315199e-01,7.659364312152144860e-01
7.690378551773610072e-01,6.313002867610688629e-01,-3.503674265500046348e-01
4.622156183107057892e-01,3.566382153409362044e-01,-7.759622201617818460e-01
1.899822129795893932e-01,6.753750851018884838e-01,-6.149465782697226546e-01
1.449128629228916276e-01,7.513187351849521800e-01,-5.122438411542549197e-01
6.997893733497705382e-01,8.596653635311450881e-01,-1.359461147332738096e-01
4.237145180621408880e-01,1.369032101874776419e-01,-8.858510340208007872e-01
8.477845229350126077e-01,-6.974517906402035727e-01,2.587268690383393577e-01
6.469277576600384050e-01,9.762014728916144080e-01,-3.313453499176685635e-02
2.035322723903770781e-01,7.815032058661484093e-01,-3.781048600399075643e-01
8.967097693926805446e-01,-1.643747268714648158e-01,6.353666426102466680e-01
5.106762350703197839e-01,5.661555680468508545e-01,-5.110694183191601958e-01
5.440483902433712604e-02,5.051703002787233387e-02,-1.337278037027811728e-01
4.132029552159298680e-01,2.344733661126523483e-01,-8.772849372940597634e-01
6.847174104174295062e-01,-6.841705926246564040e-01,3.129646985463672704e-01
8.007878251016354865e-01,-1.432592064274853527e-01,6.984418320409304659e-01
1.126444803554828011e-01,3.969418475012287395e-02,-6.866679926607265061e-02
8.533057792593429225e-01,-5.729646705168616183e-01,3.833459441760837527e-01
4.338798596261561613e-02,-3.754938118374979705e-01,8.339820631356108516e-01
5.113520386771139847e-01,1.426230612764534111e-01,-8.498727630328095639e-01
2.861413154509178103e-01,-4.401758822917998248e-01,8.130566043931106712e-01
5.647008485120563748e-01,-8.938347313678576267e-01,1.187292419000652993e-01
5.872163667152638933e-01,4.228035954712530131e-01,-5.962631387202151911e-01
2.439988037901213991e-01,9.122323352553558529e-01,-1.559686520065894089e-01
1.119969200751161909e-01,-1.295406611377378781e-01,6.001219624480402803e-01
9.366598719996110933e-02,-9.457589393377769937e-01,1.359345024963338477e-01
3.839588247476181104e-01,-3.547449802213391568e-01,8.156170939651911089e-01
4.010305857382168160e-01,-4.778830692396893731e-01,6.446306107590419332e-01
7.763827612631032382e-01,3.434808255343893002e-01,-5.331581021723437175e-01
5.277072286995232453e-01,-4.498605058913338617e-01,5.847742657478759432e-01
2.635816375799717726e-01,-4.439869079276848041e-01,8.057377638631206818e-01
5.613958317007325949e-01,9.089378533601637500e-01,-1.065089470945490141e-01
8.286211899842681472e-01,-2.819572220666644036e-02,7.956132449873133394e-01
4.219024585477190170e-01,-3.081991654845990247e-01,8.257446716927082653e-01
7.257614513088350705e-02,-7.226940183165955212e-01,6.247160529809158147e-01
7.562392381613650683e-01,9.978260435446584253e-01,1.047098927579015286e-02
6.572717052605483445e-01,8.947503606165043699e-01,-1.438955691253763214e-01
5.880413009557542425e-01,8.454472374262640422e-01,-1.854213879180530156e-01
9.452668322200317164e-01,9.448764988463493886e-01,-3.865256138768882743e-02
4.162841920282479569e-01,6.810569376776545170e-01,-4.104565659044094872e-01
4.034168803999467201e-01,-8.852758509294540445e-01,1.568711701849453688e-01
7.566017796295501086e-01,-6.958961786550417195e-01,2.522613010619031981e-01
2.081214981508018314e-01,-9.924740422938866935e-01,2.276048477380278323e-02
6.703090733814143221e-03,3.178236594375520863e-01,-7.361544063656015879e-01
2.290008583852894963e-01,-5.888598549614645350e-01,6.467369936825542176e-01
7.898350282946019485e-01,8.355379986005484483e-01,-1.495716545267199993e-01
8.315105084378412448e-01,-9.083690586805523992e-01,4.266682496799065888e-02
5.612370999673039762e-01,-3.079760575236856202e-01,7.254581984502809222e-01
8.307923263725226493e-01,5.463119845797512752e-01,-3.705757755842449264e-01
2.925190618765302064e-01,3.182977399621595982e-01,-8.708029102288108447e-01
4.430042902045151498e-01,7.287350865259971666e-01,-3.449865376083242618e-01
5.757541826081203906e-01,-4.166394457450854905e-01,6.256186440132911475e-01
4.791839386152904057e-01,8.424076396471127381e-01,-2.150600488609963057e-01
6.581061886347923107e-01,6.320443280774574735e-01,-3.498875088556104296e-01
6.624857627607394495e-02,-1.251572883011380366e-01,5.318519344507850466e-01
9.645349009535327811e-01,1.457156914156794159e-01,-6.622709615051529664e-01
2.607806662066538550e-01,4.168925018743347977e-01,-8.772992766228463468e-01
7.545049299618613592e-01,1.176963847259653306e-01,-7.953486433557477309e-01
4.698665966528852156e-01,6.614107779571591905e-01,-4.024863116764555437e-01
4.114856358982019735e-01,-6.311218406376983836e-01,4.876175387960788865e-01
3.301368515931469849e-01,-1.484969315860376060e-01,8.438484386889395505e-01
7.828513027225666443e-01,5.475394958734152162e-01,-4.063806317951367264e-01
6.840512233357114447e-01,-9.088852357007444205e-01,9.707766434636083686e-02
3.876831767801035555e-01,-6.174522331378224926e-01,5.177774402271909659e-01
5.305434163568181205e-01,-9.245595663976016176e-01,6.716956245042174367e-02
5.080975580375465261e-01,-2.004153475973491361e-01,8.436722615966426586e-01
7.316362844892609907e-01,3.177070854065577876e-01,-6.420365726962204977e-01
1.868673792895026997e-01,2.337289945354799059e-01,-7.861971086915958695e-01
7.481210903405313140e-01,3.279006234050618751e-02,-8.061875709119535882e-01
8.640624871522359918e-01,2.665486215956149874e-01,-5.931539273602444151e-01
8.155691590934230906e-01,3.972555548671437009e-01,-5.074060613291736521e-01
1.596197347134359346e-01,2.748826052817536780e-01,-8.079662885917013870e-01
7.249587963239874089e-01,-2.671926018640773393e-01,6.542575896685894898e-01
6.480449602320492719e-02,-6.911252937270180308e-01,6.909616316798359303e-01
6.090415679369027835e-01,-2.966127668847000631e-01,7.029116102842898339e-01
2.161221675613079762e-01,-1.798042097428584896e-01,7.700699360107275959e-01
6.870888186810464315e-01,-6.692272871633195841e-01,3.214561654323065398e-01
4.432982702251948570e-01,6.111440537815722163e-01,-4.904694368465652987e-01
8.714322296776453314e-01,-6.491181106785022248e-01,2.646623633915381468e-01
8.304057266274342819e-01,-2.763013969249121793e-01,5.817105416736788603e-01
2.773942619523385167e-01,6.541230763445360363e-01,-5.482440351547848145e-01
6.361872010072983086e-01,5.185641611359728120e-01,-4.959515388753505394e-01
1.116665933555390788e-01,-6.466343715335176601e-01,7.086725860636694518e-01
9.633342147396074528e-01,1.687651222747577062e-01,-6.213820847245611345e-01
4.678813972599020765e-01,4.383867656422839598e-01,-6.543762553871526055e-01
2.349114538151053644e-01,4.505350286530926951e-01,-8.350568582940350870e-01
5.893380508946682861e-01,9.476473512367333818e-01,-5.539195417312384184e-02
7.407691463985920377e-01,2.464193762216742023e-01,-6.720647447837326816e-01
5.984940222454715464e-02,5.828698129840685915e-01,-8.518843044705870504e-01
1.975106841404248303e-01,-8.022195135090974816e-01,3.513699339300134228e-01
9.493022109718946000e-01,3.247720839805889881e-01,-5.349794323025498510e-01
3.138025025994076733e-01,4.366644543059541306e-01,-7.788020272717386394e-01
3.840415222264237372e-01,-8.186772935748243274e-01,2.676860054749949924e-01
3.322174895297341779e-01,3.910508270416042098e-01,-8.299998714757476082e-01
7.517011206168744408e-01,6.707735743142022589e-01,-3.346720959630571368e-01
7.144038353983827028e-01,-6.855596993184589483e-01,2.978302478895430982e-01
3.502730491992809281e-01,-7.499772392999539683e-01,3.586706711334029518e-01
5.330878565885438514e-01,-9.317045976334914492e-01,9.292647992544900148e-02
4.084702715108660120e-01,-2.799832109407287550e-01,8.586757988830530097e-01
2.450643896909696640e-01,2.655680769238522032e-02,4.715868335637785069e-02
8.610722126819292388e-02,5.090817175874025047e-01,-8.975150624834477009e-01
4.221840421557191414e-01,-2.703329064232495860e-02,7.771906172074780628e-01
3.244614126532398002e-01,9.486452578612949438e-01,-6.833155829418199878e-02
1.946100353553061879e-01,3.920034892775940971e-01,-9.095993047298609468e-01
6.447009847154157036e-01,1.110219472399378571e-01,-8.339615636211873406e-01
7.218166038324098643e-01,8.688929381809797903e-01,-1.154025202941118822e-01
8.900969848836501885e-01,-9.606270514723735943e-01,9.756029088806964650e-03
5.272931349925582545e-01,-8.613935020678340493e-01,1.932399375965491162e-01
5.745421917091059205e-01,7.527553868336773757e-01,-2.883080928299449619e-01
7.470283907821483327e-01,4.296908735800799573e-01,-5.113624489211107127e-01
1.124311894543400525e-01,-2.161147473890867587e-02,3.560821282411804622e-01
5.186972889350899285e-01,-6.958446137130032128e-01,3.251998979276720658e-01
3.812060786594250184e-01,-9.378048010619248753e-01,9.173952488033174091e-02
2.642771299159751841e-01,9.046888184742849504e-01,-1.819829103705006834e-01
3.539670355045541061e-01,1.437176662786794346e-01,-8.522259736344208747e-01
4.948913973766380092e-01,6.659433258240827769e-01,-4.106823362958524903e-01
4.092383164493385017e-02,3.361567746250864186e-01,-7.832434864677387809e-01
1.403781224827503893e-01,-5.493027046981988626e-01,7.946413979862014809e-01
5.137014336459765351e-01,9.315890915985769460e-01,-7.340766462437495199e-02
7.036156647917625184e-01,8.139522943408095124e-02,-8.195253947353277058e-01
8.516187231435321525e-01,3.154248449672896193e-01,-5.472121237295257679e-01
1.091817932071902364e-01,-8.526635416228962594e-01,3.227880985832224936e-01
9.851091755910912351e-02,-7.747287566973346529e-01,4.567996441413881836e-01
8.855508127153245423e-01,1.543883349741344002e-01,-6.638544928880207863e-01
5.730528620752733948e-01,3.512737410406820970e-01,-6.595107526720078717e-01
9.965896716256479326e-01,-1.749745064946546247e-01,5.989366023679546513e-01
9.855096234837760205e-01,5.275869893734845828e-01,-3.482724571240448097e-01
4.843285574147151440e-01,-9.431166532325352403e-01,5.234519152170653833e-02
4.323403495504798411e-01,2.804059039964643674e-01,-8.404286546247173861e-01
3.520543407174081540e-01,6.021117692827000489e-01,-5.697010040502810124e-01
3.009332718370278936e-01,8.093855350648735403e-01,-2.870838223532021227e-01
1.953656104323706622e-01,-4.884043752408993022e-01,8.173570176684464839e-01
6.737030572480168233e-01,-2.968721686714770325e-01,6.565337800407589075e-01
8.030767268405041293e-01,9.184468899118400920e-01,-8.632389207983910684e-02
1.028751054602783377e-02,8.542283115082427436e-01,-3.991302991940497980e-01
9.529516539351444715e-01,7.740602828857217066e-01,-1.775697529125349061e-01
1.264449751427000335e-01,9.144552324666068710e-01,-1.792083117911265344e-01
2.293061060817090935e-01,-4.400021657409112219e-01,8.447546734764884713e-01
5.040958548206987411e-01,6.646963715176938958e-01,-4.001603197312842974e-01
7.176847044033627387e-01,4.148050867575012735e-01,-5.399370443019211319e-01
8.206770959453102421e-03,8.091655249742117917e-01,-5.294645572986377280e-01
6.030869016493738410e-01,-3.589475203620799970e-01,6.405031627937883831e-01
